id,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127
vec-10,-0.868176,-0.810988,0.356759,-0.431706,0.447467,0.313128,0.812685,0.746559,-0.333276,0.165479,-0.717143,-0.300358,0.935393,0.39696,-0.216084,0.190082,0.876004,-0.380836,-0.246641,0.583324,0.62637,0.340233,0.657918,0.477549,0.370829,0.052787,0.29205,-0.153187,-0.276344,-0.274805,-0.639474,-0.571615,0.895337,-0.027458,-0.546914,-0.724869,-0.84567,0.688857,-0.797718,0.541749,0.67024,0.767364,-0.924505,-0.326471,0.532615,-0.737902,-0.24656,-0.675506,0.66269,0.542196,0.618087,-0.668922,-0.124653,-0.178283,0.352726,-0.52494,-0.111603,-0.430144,0.497073,-0.102144,0.068022,-0.381064,0.617248,-0.061969,0.670227,-0.264318,0.89426,0.96888,-0.07664,-0.436457,-0.236255,0.05492,0.932536,0.633782,0.602518,-0.723203,-0.499994,0.282358,0.748234,0.109081,-0.794821,0.691785,0.702332,-0.429874,0.526234,-0.454417,0.810612,-0.705303,-0.125055,0.892827,-0.555924,-0.097744,-0.30083,-0.94666,-0.893486,0.004014,-0.528444,0.989051,-0.250175,-0.943625,0.861652,0.678353,0.299921,0.582761,-0.724801,-0.426241,0.659523,0.392144,-0.722415,0.411072,-0.102797,-0.989498,-0.841548,-0.488152,0.669926,0.097608,0.45447,0.055543,-0.777626,-0.423797,-0.397698,-0.904501,-0.160349,0.587798,-0.085773,-0.778284,0.810294,0.193478
vec-11,-0.967129,0.030751,-0.516124,-0.712846,-0.141522,0.229619,-0.518872,-0.166865,0.328743,-0.828772,0.949309,-0.864641,0.052119,0.014655,0.976663,0.108304,-0.219093,-0.05973,0.271342,0.962079,-0.492699,-0.967516,0.57704,-0.310395,0.465882,0.256514,0.543003,0.470374,-0.334963,-0.911329,0.092027,0.627018,-0.649822,0.558285,-0.070754,0.390779,0.263472,0.622995,-0.873799,0.552381,-0.084641,-0.413115,-0.912387,-0.60106,-0.916188,0.866742,0.030767,0.978245,0.086061,-0.493372,0.506582,-0.617793,-0.286052,0.561683,0.731597,-0.336151,-0.75105,-0.263962,0.778973,0.486615,0.789275,-0.22671,0.947447,-0.007594,-0.004953,0.848621,0.038552,0.602296,0.454163,-0.842146,0.204907,0.644683,0.090949,-0.357577,-0.839862,0.321838,-0.387008,0.205243,-0.147768,0.37953,-0.296906,-0.91529,0.740074,-0.294881,0.996301,-0.450889,0.960055,0.895809,-0.849918,0.275025,-0.273378,0.602192,0.358821,0.905579,-0.714441,0.215146,0.562624,-0.930402,-0.865533,0.557031,-0.267343,-0.234291,0.134489,0.21019,0.358124,0.897647,-0.255973,0.526169,0.147844,0.05892,-0.203932,0.299121,-0.500777,-0.773103,0.47135,-0.001912,-0.226025,0.123345,-0.476447,-0.47942,-0.107454,0.99273,-0.428846,0.832958,-0.0176,-0.754725,0.705653,-0.095915
vec-12,0.797358,-0.109778,-0.824419,0.363859,0.691042,-0.360824,-0.305149,-0.870122,0.084343,0.782663,0.702724,0.423618,0.854649,0.2754,0.587393,0.017511,-0.757275,-0.598039,-0.722246,0.580746,-0.947432,0.108043,-0.262178,0.607323,0.103294,0.223897,-0.827569,-0.381419,0.99919,0.437739,0.051391,0.538329,0.646679,-0.852499,0.944759,0.284677,-0.100051,0.360218,-0.31097,0.75592,0.560526,0.279588,-0.636074,0.932529,-0.134763,0.821425,-0.889174,-0.751678,-0.693969,-0.670686,-0.354678,0.418664,-0.307954,0.881808,0.789852,0.691867,-0.498789,0.270114,0.101683,-0.749659,-0.394351,0.066956,0.005146,-0.662728,0.883214,-0.691611,0.317466,0.441266,0.210278,0.68506,0.127236,0.650473,-0.943253,-0.909076,0.282907,0.153542,0.30226,0.533918,-0.166826,0.277982,-0.003924,0.254328,-0.420657,0.9133,-0.03411,0.609376,0.369982,-0.405132,-0.854054,-0.880174,-0.120789,-0.031498,-0.591954,0.213321,-0.374835,0.436726,0.4684,0.721555,0.950748,-0.738468,-0.25892,0.123302,-0.361768,-0.067055,-0.465057,-0.504162,-0.806377,-0.419576,-0.2317,0.230755,-0.503459,0.730615,-0.680601,-0.345128,0.155374,-0.37457,0.526243,-0.003469,0.02945,-0.002481,-0.382919,-0.953647,0.890466,0.010889,0.933373,-0.569711,-0.29421,-0.898919
vec-13,-0.010212,0.764679,0.30852,-0.058826,0.073381,0.694345,-0.138144,0.764911,0.455016,0.527714,-0.268125,-0.198837,0.140563,-0.610689,0.106446,-0.852937,0.008511,0.528808,-0.440559,0.978181,0.360797,-0.762378,0.950166,-0.212193,0.589794,-0.321829,0.877897,0.50993,-0.601884,0.018245,0.000156,-0.909393,-0.725927,-0.333919,-0.052512,-0.086023,0.212521,0.031011,-0.344068,0.226136,-0.674996,0.981231,0.478639,-0.401531,-0.327253,0.656579,0.06468,0.41748,-0.400419,0.631498,-0.263284,0.347613,0.959796,0.167404,0.59351,0.450648,0.376087,-0.946706,-0.05082,0.934141,0.565808,0.552324,0.155269,0.4428,0.167047,-0.658976,0.25805,0.239472,0.682334,-0.704449,0.361454,-0.936859,0.89641,-0.780209,-0.962125,-0.372615,-0.697137,0.381001,-0.179245,0.549945,0.841042,0.745635,0.471675,-0.875437,-0.723835,-0.585317,-0.349901,0.324454,0.050954,-0.372495,-0.653635,0.824248,-0.315346,-0.291426,0.54398,0.441849,0.286618,0.386627,0.220153,-0.615472,-0.506962,0.116173,-0.550266,0.945821,-0.404771,-0.421992,-0.585444,0.409977,-0.365919,-0.302394,0.867401,0.590811,-0.453085,-0.756252,0.353244,-0.240612,0.960321,0.636755,0.909218,0.609232,-0.419095,-0.424739,0.428283,-0.307273,-0.115248,-0.487112,-0.041841,-0.595864
vec-14,0.077156,0.866048,0.392343,-0.725454,0.231354,0.173661,-0.515084,0.339668,0.062083,0.275889,-0.895018,-0.173397,0.434716,-0.79891,0.541532,-0.989637,0.100705,0.858199,-0.186185,0.870064,0.756799,-0.045103,-0.601088,0.927828,-0.357665,0.291796,0.815874,-0.821079,0.148267,0.070305,0.446235,0.873339,0.826459,-0.64987,0.76449,-0.648423,0.83927,0.994344,-0.206011,-0.009232,0.873217,0.924263,0.852079,0.753486,-0.981466,0.135924,-0.785399,0.965988,-0.430877,0.978199,0.086601,-0.012175,0.877121,0.702119,-0.063958,-0.614377,-0.774706,-0.675011,-0.082171,-0.48547,-0.627602,0.473236,0.581535,0.135562,0.514566,-0.64901,0.712293,0.794086,0.65398,0.030561,-0.826524,0.338512,-0.630438,-0.718776,-0.352797,-0.503906,-0.478429,-0.528957,0.507513,0.90807,-0.396108,0.445765,-0.977129,0.307367,0.385537,-0.875751,-0.76355,-0.386387,-0.189167,0.005041,0.790237,0.407114,-0.378044,-0.765169,0.832261,-0.409925,0.229251,-0.561743,-0.732862,-0.693629,0.49547,0.211478,-0.168309,0.098469,-0.058344,0.075035,0.328189,-0.563177,-0.505069,0.509479,0.74627,-0.836259,-0.106504,0.407532,-0.843795,0.128337,-0.876484,0.095298,0.010974,0.145403,-0.700295,-0.343765,0.040683,-0.76752,-0.589197,0.166295,-0.818117,0.020751
vec-15,0.617384,-0.093135,0.026496,-0.086403,-0.884526,-0.075243,0.613831,0.44656,-0.208103,0.632906,0.491609,0.156623,-0.90942,-0.310942,-0.87248,0.988247,0.869166,-0.861962,0.867551,-0.93653,-0.182266,0.537944,0.531655,0.956667,0.291762,-0.159276,0.985713,-0.235041,0.739241,0.813535,-0.248709,0.365461,0.323585,0.078601,0.307068,-0.30446,-0.643053,0.074517,0.057685,0.455716,-0.55462,-0.993053,-0.954529,-0.403274,0.347,0.088891,0.063867,0.646721,-0.504976,-0.307681,-0.448701,0.874821,0.450048,-0.774311,0.618956,-0.161519,0.532107,0.767513,-0.968708,-0.587837,-0.798207,-0.932847,0.19557,0.406573,-0.902647,0.481082,-0.195469,-0.531321,-0.565462,0.72746,-0.887112,0.007792,-0.421473,0.631573,0.463035,-0.362193,0.195835,0.345064,-0.35867,-0.396471,-0.713479,0.320425,-0.557915,-0.398998,-0.878085,0.897041,0.759428,0.823155,0.251986,-0.145599,-0.008758,0.94458,0.883173,0.342685,0.571609,-0.362531,-0.167351,-0.701565,-0.24708,0.508832,-0.052962,0.698682,-0.398527,0.415154,0.611552,0.829482,0.124772,0.935572,0.114574,-0.731814,-0.514283,-0.593327,0.293412,0.844452,0.694267,-0.815072,0.449169,-0.619037,-0.463077,0.347344,0.205844,0.747241,-0.623673,0.523393,0.44861,0.117701,-0.041212,0.738948
vec-16,-0.334071,0.91404,-0.969333,0.87432,0.924155,-0.765368,0.999144,-0.042158,-0.514814,0.208803,-0.590974,0.830253,0.104159,0.551028,-0.238677,0.0673,-0.281481,-0.476877,0.025633,-0.005445,-0.802784,0.962637,-0.061019,0.679462,0.828661,-0.25859,-0.17214,0.125049,-0.557452,-0.708155,-0.478452,0.869517,0.158286,-0.164844,-0.695177,-0.340269,-0.24032,0.666725,-0.001397,0.309216,0.369693,-0.485346,0.643184,0.933017,0.283389,-0.018809,-0.663533,0.589951,-0.661469,0.440627,-0.023367,0.833799,0.084274,0.283619,-0.882536,-0.932352,0.693395,0.890376,0.336431,0.528678,-0.175216,0.685089,-0.537133,0.414339,-0.981717,0.011466,-0.253599,0.23567,0.333509,0.233039,-0.033592,-0.024291,-0.986775,0.103287,-0.976298,0.058835,-0.450519,0.954959,-0.965715,0.626314,0.348066,0.612335,0.819547,-0.785967,-0.807372,-0.702205,-0.616136,0.052912,0.630429,-0.465351,-0.206207,-0.253897,-0.187945,0.130004,0.980466,-0.548285,0.368083,0.695734,0.307471,0.716438,0.519172,-0.812999,-0.241472,0.105403,-0.88777,-0.9811,-0.657233,-0.000283,-0.132181,0.568753,0.131713,0.715921,-0.809276,0.056318,-0.914896,-0.577166,0.736234,0.775109,-0.048999,-0.906876,-0.851304,0.85117,0.798623,0.12702,-0.934196,0.857533,-0.371031,0.922938
vec-17,0.174072,0.504509,0.425423,-0.203408,-0.846125,-0.675099,-0.519056,0.669301,-0.221687,0.793052,-0.33654,0.511219,-0.720099,0.976956,0.448327,0.001586,0.948647,-0.892607,-0.125823,0.677349,-0.318815,0.538011,0.909717,-0.206594,0.54711,-0.940749,-0.453346,0.985172,-0.018793,-0.288378,0.882286,-0.136304,0.35939,0.321344,-0.828612,0.237232,0.59611,0.426217,-0.835924,-0.691558,0.423354,0.267802,0.479311,-0.366644,-0.786898,-0.98961,-0.383465,-0.280165,-0.460467,-0.734986,-0.625216,-0.102313,0.10948,-0.183912,-0.947476,-0.292171,-0.813871,0.196088,-0.351139,-0.229524,-0.416305,-0.224401,-0.830601,0.802272,0.810415,0.956346,0.143921,-0.660834,-0.238536,-0.72232,-0.397737,-0.013752,-0.873466,-0.130647,-0.157795,-0.031537,-0.846157,-0.496601,-0.50682,0.250067,0.187613,-0.608904,-0.786055,-0.390684,0.897647,-0.335566,0.240384,0.608153,-0.340917,-0.330528,0.630951,0.719017,0.948451,-0.727751,-0.35867,0.894558,-0.598297,-0.371633,0.929149,0.93745,-0.417104,0.389916,-0.017985,0.151759,-0.515151,-0.247889,0.632989,-0.21413,-0.772224,0.127701,0.184454,0.091258,0.363425,0.100198,0.906009,-0.076756,0.416734,-0.12309,-0.417338,0.385671,0.637931,0.591314,-0.181717,-0.001394,0.266672,-0.515958,0.317326,0.430473
vec-18,0.578154,-0.85207,0.981401,-0.041531,-0.19839,0.013225,0.840784,0.383418,0.08729,0.581442,-0.280941,0.791003,0.073812,0.276361,-0.830036,0.537908,0.315203,-0.289982,0.294,-0.911407,0.967216,0.354944,-0.200765,0.505366,0.931434,-0.139089,-0.978904,-0.482523,0.021352,0.037596,0.161037,0.150471,-0.108443,-0.217732,0.544684,0.17718,0.000932,-0.310065,-0.950875,-0.790901,-0.168049,0.923456,-0.767861,0.881352,-0.71665,-0.376219,-0.089335,-0.586265,-0.034148,-0.047675,-0.123668,0.393527,-0.362181,-0.399472,0.620372,-0.769829,0.69836,0.29594,0.354279,-0.671292,0.967801,-0.512174,-0.651094,-0.679729,0.119698,0.916925,-0.536289,-0.189905,-0.631096,0.280958,-0.135731,-0.941615,0.228214,-0.605351,0.184406,-0.222328,0.409471,-0.588431,0.504651,0.61746,-0.874872,-0.796496,0.743959,-0.62608,-0.34803,-0.084899,-0.475293,0.725273,0.05543,0.278217,0.193942,0.222617,0.174009,-0.304151,0.691036,0.234725,0.627477,0.411977,-0.40511,0.228969,-0.830496,-0.732104,-0.764277,-0.38924,-0.633911,0.386873,0.02165,-0.163522,-0.724265,-0.23258,-0.628493,0.271003,0.386866,0.29052,0.999799,0.109825,-0.020716,-0.719407,-0.37084,-0.097998,-0.892777,-0.281922,-0.980833,-0.726931,0.630432,0.927658,0.010876,-0.01006
vec-19,0.369393,-0.168739,0.679784,-0.022601,-0.834659,-0.938279,0.522113,-0.41582,-0.450294,0.075217,-0.663582,-0.085357,0.485037,0.531839,0.099452,-0.773578,-0.771587,0.550226,0.646566,-0.266276,0.645222,-0.916779,0.43796,0.092707,0.979551,-0.795167,0.660141,0.502691,-0.404582,0.998625,-0.100535,-0.302846,0.633457,-0.12186,0.987915,0.551263,-0.526108,0.621405,0.175848,-0.298738,0.421508,0.265541,-0.668037,-0.72153,-0.586761,-0.586115,-0.881284,-0.298369,-0.43783,0.077537,-0.352693,0.408108,-0.421334,-0.465314,0.716034,0.970977,0.358599,-0.80955,0.925544,0.571382,0.837537,0.984972,0.734095,-0.746224,0.732158,-0.500646,0.42279,0.656964,0.522947,0.352469,-0.021083,0.154851,-0.462566,-0.17155,-0.096017,0.267256,0.76025,-0.81381,0.031227,-0.443549,0.872672,-0.261858,0.900508,-0.345421,-0.995054,0.548271,0.465448,0.461864,-0.083101,0.328288,-0.283555,-0.873339,0.068849,-0.56434,-0.140714,-0.576297,-0.462926,0.656687,-0.32449,0.155867,0.132284,-0.029324,-0.312521,0.365104,-0.903181,-0.800851,0.56778,-0.080836,-0.751526,0.715303,-0.117428,-0.998648,0.916064,-0.595364,0.377184,-0.736174,0.299994,-0.682045,0.865451,-0.451961,0.309176,-0.499221,-0.256312,0.807601,-0.66895,-0.207317,-0.388982,0.398883
vec-20,-0.531712,0.31097,0.407396,-0.997827,-0.046387,-0.7346,-0.547618,0.359965,-0.981426,0.391194,0.634218,0.97631,-0.155372,-0.73565,-0.858343,-0.23386,0.461527,-0.795146,-0.373297,0.761978,-0.725741,0.546921,0.506316,-0.733708,0.98588,-0.714294,0.061017,-0.983051,0.30004,-0.119801,0.444864,0.25616,-0.697252,-0.17658,0.373132,0.719925,-0.826624,-0.79907,0.504891,0.179148,-0.231936,0.926497,-0.370993,-0.72034,-0.446065,-0.831503,0.106793,0.200016,0.215186,0.557939,0.380952,0.695784,0.316811,-0.396701,0.035498,0.019045,0.495687,-0.408916,-0.890862,0.795825,0.909343,-0.010225,-0.774513,-0.000835,0.18786,0.056573,0.955394,0.973765,0.867849,-0.736034,0.721628,0.136761,-0.269175,0.365884,0.525452,0.908906,0.540734,-0.966621,-0.864935,-0.475629,-0.920346,-0.879062,0.57858,0.013221,0.257141,0.002098,-0.169136,0.403621,-0.835144,0.07313,0.232094,-0.445065,-0.380186,0.022609,-0.593605,0.61612,0.07278,-0.218537,0.268588,0.669053,0.362111,-0.86777,0.397352,0.459917,0.692936,-0.884188,-0.827574,-0.131033,-0.093256,0.217665,-0.38142,0.483387,0.481316,-0.761114,0.415801,0.402999,-0.672335,0.906032,0.046011,0.565974,0.441531,-0.666074,-0.746139,0.562248,-0.462471,0.77283,0.542861,-0.941287
vec-21,0.614216,-0.456039,-0.872256,0.424646,0.153303,-0.84586,-0.089604,-0.279752,-0.00078,0.133772,-0.264624,-0.489768,-0.79419,0.147825,0.445557,-0.543191,0.01765,-0.911924,0.725857,-0.510897,-0.056471,-0.234041,-0.699831,0.86232,0.71497,0.10573,0.827895,0.481332,-0.161261,-0.356396,-0.167487,0.440576,-0.457484,-0.844226,-0.254384,0.004082,0.803882,-0.641311,0.608676,0.962828,0.908159,-0.862147,-0.069812,-0.435386,0.689693,-0.345398,0.106183,-0.984062,-0.598658,0.127613,-0.392181,0.245435,-0.072147,0.183382,-0.013279,0.545227,-0.609155,0.800887,0.520964,-0.509746,-0.987244,-0.179928,-0.534005,-0.307153,0.679148,0.754397,0.901981,-0.997076,0.314608,0.698012,0.45443,-0.792102,0.059629,-0.523665,-0.015942,-0.88021,0.993919,0.423305,-0.813947,0.842549,0.794575,0.039518,0.401694,-0.255016,0.94911,-0.830195,-0.808846,-0.732972,0.639926,-0.850339,0.135641,-0.130034,0.928437,-0.526457,-0.478018,-0.369982,0.601634,0.401451,0.470706,-0.363885,-0.456088,-0.850625,-0.594575,0.559874,0.169416,-0.689179,-0.67125,-0.06789,-0.186975,0.071849,0.929269,-0.584728,-0.383385,-0.469984,-0.760173,-0.684769,0.37211,0.652773,0.393756,-0.91934,0.67185,-0.344413,-0.817574,-0.503562,-0.288514,0.026919,0.354367,-0.479666
vec-22,0.981353,-0.937836,-0.191216,-0.095598,0.496157,-0.500295,-0.075914,0.607794,-0.720414,-0.976086,0.660745,0.965134,-0.73857,0.647347,-0.255521,0.260595,0.28937,0.164648,-0.482359,0.625494,-0.9564,-0.871056,0.804992,-0.113137,-0.742417,0.810156,0.658712,-0.3369,-0.914607,-0.07801,-0.664022,0.147768,0.643371,-0.210003,-0.941035,0.366426,-0.654386,-0.570568,-0.625698,-0.440291,0.766848,-0.930701,0.238353,-0.50843,-0.40979,-0.176016,0.101377,-0.878042,-0.440448,-0.725528,-0.601084,0.769305,0.051628,0.261509,0.604336,0.589692,0.978807,0.563832,-0.281776,0.089036,-0.030641,0.825354,0.004787,-0.223237,-0.640368,-0.362245,-0.56196,0.79153,0.557077,-0.882818,0.983063,0.058865,0.533684,0.999211,0.94796,-0.799731,0.313729,-0.466946,0.63257,0.834519,-0.888183,0.992784,-0.561177,0.69301,0.594781,-0.290391,0.678445,0.690442,-0.647799,0.185039,0.61242,0.395253,0.82796,-0.943587,0.401122,0.895117,0.127213,0.126218,-0.623533,0.976012,0.763253,-0.015547,-0.381894,-0.019127,-0.819485,-0.534753,-0.562382,0.052897,-0.998633,0.835792,-0.597071,-0.739021,0.433875,0.837562,0.688568,-0.352822,-0.956174,0.173218,0.834448,0.548733,0.692962,0.721339,0.921118,-0.252818,0.883846,-0.208809,-0.797936,-0.39647
vec-23,-0.727097,-0.684992,0.897387,0.583685,0.921324,0.298361,-0.651595,0.937486,0.387121,0.85769,0.573984,-0.553526,0.1779,-0.649297,-0.386354,0.376997,-0.745303,0.457662,0.897576,0.897396,-0.216797,0.988566,0.930368,-0.935235,0.204777,0.842076,0.935063,-0.558209,0.1311,0.873376,-0.718713,0.490687,-0.524008,0.964759,-0.664225,0.770641,-0.822548,0.417932,0.278205,0.773307,-0.10674,-0.469575,-0.500918,-0.86441,-0.486684,-0.783931,-0.997438,-0.228126,0.465169,0.938204,0.769104,-0.013836,-0.242575,0.092048,-0.797143,-0.041021,0.728101,0.301939,0.374321,-0.674687,-0.852581,0.691525,-0.410183,-0.362566,0.903324,-0.851599,-0.65979,-0.249084,0.46397,0.094093,0.796248,-0.813791,0.188061,0.227289,-0.034526,-0.938014,0.884885,-0.670006,0.779507,-0.685792,-0.797484,-0.588899,-0.620031,0.394393,0.444076,0.459948,-0.46947,-0.436954,-0.524903,-0.900729,0.14354,0.679709,-0.69282,-0.278342,-0.144788,-0.410901,0.32404,0.200431,-0.60065,-0.948529,-0.658336,-0.416377,-0.836128,0.687538,-0.383293,-0.205065,-0.021806,0.32208,-0.817726,0.088252,-0.630238,0.770985,-0.261197,-0.108449,-0.473408,-0.069884,-0.547515,-0.462876,-0.876721,0.50447,0.334937,-0.828585,-0.312417,0.082898,0.941411,0.179453,0.107204,0.681594
vec-24,0.63681,-0.162736,0.071029,0.733788,-0.050351,0.763308,-0.047475,-0.84209,0.805554,0.428611,0.004203,0.80091,0.600901,0.35507,0.240546,-0.759436,0.514378,-0.654242,0.968736,0.94433,0.616921,-0.747628,-0.15325,0.97656,-0.129214,0.994538,0.254452,0.668216,-0.484227,0.821609,0.828348,-0.865976,-0.223802,-0.20529,-0.347746,-0.447598,-0.083686,0.746933,0.573101,0.246116,0.045124,-0.160812,-0.171115,-0.703601,0.175868,0.516755,0.8793,0.849856,0.125368,-0.798019,-0.427814,0.071267,-0.312262,-0.17822,-0.233913,-0.02883,0.217924,-0.925069,-0.449172,-0.712295,0.217311,0.387323,-0.922435,0.779148,-0.337012,-0.524841,0.4915,0.84167,0.794063,-0.959534,0.634772,-0.39389,-0.439307,-0.016762,0.392366,-0.803565,0.7378,-0.731229,0.948439,-0.113779,0.651647,-0.46116,-0.166455,0.29111,-0.624129,-0.577219,0.647939,0.48189,0.518987,0.734378,0.642035,0.030539,-0.682055,-0.377754,0.013591,-0.7287,0.702591,0.758665,-0.942104,-0.614473,0.66586,0.673953,-0.501019,-0.087103,0.836062,0.409268,-0.452045,0.647013,0.010253,0.27082,-0.752254,-0.938874,-0.255066,0.188087,-0.644833,0.740962,0.17376,-0.30048,-0.672973,0.788984,0.497922,0.377701,-0.429861,-0.226869,-0.674185,0.144516,0.929835,0.714222
vec-25,0.29476,0.35539,-0.461833,-0.180986,-0.959895,0.560607,0.535145,-0.982204,0.823031,0.294743,0.202284,-0.983073,-0.495219,0.610171,-0.389081,0.934049,0.285481,-0.152386,-0.247049,-0.302582,-0.496003,-0.066604,0.354392,0.648622,-0.205695,-0.795376,0.023027,0.324711,0.686568,-0.25154,0.294684,0.2181,-0.403048,-0.783791,-0.872326,0.976722,0.281189,0.722983,-0.477706,0.422188,0.784748,-0.402418,-0.700141,0.530949,0.799374,0.61086,0.604727,0.200067,0.321061,0.361512,0.442566,0.310801,0.994938,-0.481147,-0.162869,-0.22345,-0.929362,0.416138,0.144085,-0.62017,0.4531,-0.555274,0.06927,0.569794,0.813053,0.343737,0.01463,0.690838,0.681277,0.75299,-0.637728,-0.804794,-0.744112,-0.482696,0.616688,0.525836,-0.633863,0.359425,-0.328735,-0.8214,-0.289433,0.48842,-0.385829,0.576181,-0.337366,-0.478882,-0.411898,0.702428,-0.058927,0.732787,0.167149,0.888602,-0.857569,0.778852,0.000955,0.734996,-0.236662,-0.403288,-0.891876,0.70848,-0.725269,-0.599407,-0.181616,0.138807,0.813242,-0.084857,-0.367233,0.431337,0.557882,-0.024838,0.262066,-0.646351,0.268998,-0.990573,-0.452944,0.522387,-0.662788,0.528967,-0.020846,0.527138,-0.823917,0.228959,0.266975,-0.193213,0.930656,-0.233367,-0.924549,-0.601171
vec-26,-0.253797,-0.971846,-0.355574,0.666457,-0.618847,0.353496,0.253374,-0.502354,0.387049,-0.3113,-0.742138,-0.232899,0.177341,-0.66596,0.647688,-0.403595,-0.418344,0.455664,0.19274,-0.32433,0.775948,0.990945,-0.314534,0.802768,-0.281498,-0.623148,0.896169,0.836411,-0.193217,-0.543163,0.454338,-0.737588,0.468153,0.179386,-0.662031,-0.266817,0.301081,-0.925273,0.753088,-0.488422,0.069467,-0.902826,0.98936,0.32394,0.307135,-0.960516,0.379499,-0.166449,-0.239492,0.094565,-0.051207,-0.693746,0.390384,0.260623,-0.397767,0.323329,0.324966,-0.460046,0.211269,-0.725673,0.661305,-0.790172,0.437532,-0.764531,-0.771975,-0.787473,-0.602707,-0.600501,-0.474012,0.046292,-0.596654,0.406874,-0.409298,-0.921189,-0.007291,-0.584612,0.866249,-0.338793,-0.994524,0.343266,0.81376,0.670464,0.338044,-0.701711,-0.819835,0.023411,0.447127,-0.797419,-0.488216,-0.537679,0.977332,-0.407956,-0.071445,-0.800382,-0.650596,-0.921111,-0.418866,0.603192,-0.374586,0.47708,-0.810003,0.516408,-0.908222,0.703997,0.32671,-0.658975,-0.284945,-0.124571,0.243614,0.756951,-0.814097,0.629929,-0.634261,-0.198445,0.92462,-0.456334,-0.228569,0.701343,0.599798,0.297693,0.593819,-0.773887,0.39234,-0.882707,0.884934,-0.681209,-0.167945,0.181501
vec-27,0.60453,0.356786,-0.637479,-0.240498,-0.282802,-0.942368,0.368928,0.677073,0.946889,-0.738689,0.840796,-0.774125,-0.177431,-0.908055,-0.476774,-0.371524,0.409136,0.355858,0.535057,0.153298,0.130024,0.955791,0.339689,-0.323399,0.046206,0.40116,-0.809516,0.323427,-0.502846,-0.308501,0.352591,-0.230247,0.678066,0.116688,0.975583,-0.890868,0.286797,-0.686145,0.697691,0.703742,0.738831,-0.85027,-0.016704,-0.518216,0.94029,-0.899299,-0.554587,0.286635,-0.193446,-0.53,-0.081811,0.602523,-0.103803,0.713178,-0.105864,-0.762586,-0.005253,0.306746,-0.794713,-0.175323,0.114262,-0.999661,-0.818209,0.208407,0.238132,-0.390804,0.016675,-0.586298,0.342949,0.90071,-0.273315,-0.89145,-0.554164,-0.09108,0.120302,0.239516,-0.053733,0.314334,0.431827,-0.771953,0.51864,-0.556506,-0.317286,0.659768,0.928867,-0.416033,0.04397,0.404192,-0.908444,-0.671689,-0.719102,0.433712,0.443118,-0.786077,0.221704,-0.624913,0.860433,-0.214207,-0.085908,0.562841,0.433576,-0.784469,-0.171059,0.853253,0.674932,0.177622,0.54429,-0.098991,0.316913,0.912381,-0.730728,-0.002343,0.060729,-0.902857,0.870617,0.677632,-0.034136,0.016666,0.842325,-0.645595,0.157109,0.460989,-0.743236,-0.225189,0.201092,0.765392,0.00822,-0.230675
vec-28,0.959002,0.83182,0.524749,-0.452808,0.927187,0.940983,-0.094309,-0.733256,-0.174509,0.400029,0.496854,-0.402174,0.402989,0.721415,0.423749,0.871024,0.265167,-0.598222,0.248335,-0.418841,-0.309413,0.344747,0.962671,0.300173,0.916653,0.007787,0.388624,-0.355237,-0.769189,-0.295524,-0.03926,0.141276,0.334314,-0.165044,0.495737,0.682779,-0.428144,0.694602,0.61661,0.04546,-0.949456,-0.709347,0.340508,-0.600195,0.50037,-0.678129,-0.426769,-0.498878,0.678764,0.38119,-0.409719,0.507188,-0.935387,0.628052,-0.79504,0.736071,0.478985,0.729683,0.484825,0.122541,-0.524809,0.568614,0.597644,-0.424723,0.328987,0.85297,-0.224891,0.913404,0.951645,-0.374692,0.104249,-0.97407,-0.497318,0.241123,0.56185,0.740236,0.659967,0.822973,0.409258,0.295265,0.510215,0.09323,0.206774,0.552293,0.92858,-0.411645,-0.645148,0.365318,-0.626047,-0.65241,0.027694,-0.245604,-0.142984,0.113197,-0.739867,0.167972,-0.489968,-0.338874,0.419379,-0.690389,-0.692593,-0.35474,-0.898289,0.864764,0.231217,0.32378,-0.018898,0.145354,-0.283829,0.568063,-0.364282,-0.560076,-0.632262,-0.863647,0.010281,-0.168138,0.074072,-0.816109,-0.557604,-0.573292,-0.336233,-0.278404,-0.563109,0.505311,0.060998,0.993262,0.647377,0.962266
